filename,actual_age,predicted_age,actual_gender,predicted_gender,blurriness,expression
20_1_0_20170109213411083.jpg_aged_45.jpg,45,57.7034592628479,,female,354.22127530141734,happy
15_1_4_20170103201247846.jpg_aged_94.jpg,94,73.72684478759766,,female,246.14295354705246,happy
1_0_1_20170110213111809.jpg_aged_6.jpg,6,39.875632524490356,,male,302.62779421416053,happy
12_1_2_20170109203838187.jpg_aged_17.jpg,17,27.56967544555664,,female,144.7107120899018,happy
75_0_1_20170111210115928.jpg_aged_80.jpg,80,55.90684413909912,,female,631.5302953114733,neutral
8_1_0_20170109202339392.jpg_aged_58.jpg,58,51.31608247756958,,female,288.6264037526562,happy
77_1_0_20170110160644117.jpg_aged_100.jpg,100,59.28598642349243,,female,320.8102673240355,happy
90_0_2_20170111210301275.jpg_aged_95.jpg,95,39.421480894088745,,male,994.6574569836812,neutral
60_1_1_20170110120140583.jpg_aged_65.jpg,65,54.69696521759033,,female,264.92105968551186,happy
82_0_2_20170111210110290.jpg_aged_87.jpg,87,48.820340633392334,,male,103.09175109653734,happy
80_0_1_20170111205416943.jpg_aged_85.jpg,85,73.59338402748108,,male,750.0419701726642,sad
13_0_2_20170103201143159.jpg_aged_18.jpg,18,34.6022367477417,,male,314.7167912596924,happy
65_0_0_20170111203557764.jpg_aged_83.jpg,83,80.1029920578003,,male,256.56975326820975,sad
59_1_0_20170110141359968.jpg_aged_76.jpg,76,41.63685739040375,,female,406.7608407606458,happy
3_1_0_20170109192939414.jpg_aged_94.jpg,94,34.51812267303467,,female,218.5371187558485,sad
18_1_0_20170109214700491.jpg_aged_42.jpg,42,72.4230170249939,,male,169.70602114289068,happy
45_0_1_20170111200809203.jpg_aged_50.jpg,50,60.198354721069336,,male,625.9192304862518,neutral
69_1_2_20170111210824053.jpg_aged_74.jpg,74,53.653645515441895,,male,268.6977992420434,neutral
52_0_0_20170111195709447.jpg_aged_73.jpg,73,47.25655913352966,,female,356.2173889046535,happy
24_1_2_20170109213251114.jpg_aged_29.jpg,29,27.291786670684814,,female,163.60665068862727,neutral
71_1_0_20170110160644048.jpg_aged_86.jpg,86,68.71708631515503,,female,354.2994247093884,happy
61_1_0_20170110160643735.jpg_aged_79.jpg,79,56.567931175231934,,female,365.13908750189876,sad
75_0_1_20170111205412614.jpg_aged_80.jpg,80,41.635578870773315,,female,879.6182061307918,angry
75_0_1_20170111205805911.jpg_aged_80.jpg,80,51.8660306930542,,female,749.9455633013858,happy
8_1_2_20170109205424712.jpg_aged_13.jpg,13,47.00825810432434,,female,221.03318493229744,neutral
23_0_0_20170111181750321.jpg_aged_51.jpg,51,55.65110445022583,,male,140.21538609427807,neutral
80_0_2_20170111210646563.jpg_aged_85.jpg,85,56.02348446846008,,male,532.7310831744544,surprise
76_1_1_20170110181603235.jpg_aged_81.jpg,81,47.342416644096375,,female,962.1099430312024,happy
1_1_4_20170109194502921.jpg_aged_29.jpg,29,33.4396094083786,,female,181.59366253005282,happy
65_0_2_20170111205651706.jpg_aged_70.jpg,70,50.69147348403931,,male,283.72147055505775,fear
58_0_1_20170111210843429.jpg_aged_63.jpg,63,39.18260335922241,,male,742.6944831826113,fear
76_0_0_20170111210148707.jpg_aged_99.jpg,99,68.68593096733093,,female,264.59505464858375,sad
13_0_4_20170103201708406.jpg_aged_57.jpg,57,50.663822889328,,male,413.5990181617526,angry
12_0_4_20170103201824880.jpg_aged_29.jpg,29,76.97027325630188,,male,176.7574996666517,sad
10_1_1_20170109203520178.jpg_aged_15.jpg,15,20.942750573158264,,female,183.57854075472278,sad
85_1_2_20170110175723033.jpg_aged_90.jpg,90,59.42991375923157,,male,525.8925365972682,neutral
8_1_4_20170109201742209.jpg_aged_95.jpg,95,67.66459941864014,,female,169.23407661629608,angry
13_0_4_20170103201708406.jpg_aged_44.jpg,44,65.65005779266357,,male,318.41930364583095,happy
76_1_2_20170110182935621.jpg_aged_81.jpg,81,33.02583992481232,,female,2064.2046773925977,happy
53_1_0_20170110160643204.jpg_aged_89.jpg,89,79.8099160194397,,female,273.17484278208576,happy
4_0_0_20170110205422145.jpg_aged_95.jpg,95,77.38832235336304,,female,289.3723730434285,happy
65_1_0_20170110132512700.jpg_aged_97.jpg,97,78.32782864570618,,female,210.98775189742446,fear
86_0_2_20170111210346308.jpg_aged_91.jpg,91,36.353400349617004,,male,1376.8187731307553,neutral
14_1_0_20170109212926958.jpg_aged_63.jpg,63,56.626296043395996,,male,183.4447777987807,happy
20_1_0_20170103201716816.jpg_aged_72.jpg,72,63.926273584365845,,female,392.40921924909344,happy
65_1_0_20170110160643938.jpg_aged_95.jpg,95,70.88708877563477,,female,432.4926121754106,happy
