filename,actual_age,predicted_age,actual_gender,predicted_gender,blurriness,expression
71_1_0_20170110160644048.jpg,71,39.0548974275589,female,female,197.81906718363462,happy
75_0_1_20170111205412614.jpg,75,46.79650366306305,male,female,979.2649563114246,angry
75_0_1_20170111205805911.jpg,75,60.64094305038452,male,male,556.7062781900167,sad
75_0_1_20170111210049339.jpg,75,81.41776323318481,male,female,662.1769555734791,angry
75_0_1_20170111210115928.jpg,75,55.234408378601074,male,male,807.9303649314097,sad
75_0_2_20170111210029130.jpg,75,23.840701580047607,male,female,263.649654623121,happy
75_0_3_20170111202756116.jpg,75,51.22641921043396,male,male,439.9194055854896,sad
75_1_0_20170110182459565.jpg,75,40.080201625823975,female,female,181.95363076355716,happy
76_0_0_20170111210148707.jpg,76,78.5125732421875,male,female,175.04109307074395,sad
76_1_1_20170110181603235.jpg,76,46.224480867385864,female,female,398.34993014459906,happy
76_1_2_20170110182935621.jpg,76,38.863614201545715,female,female,1263.3801699975593,happy
77_1_0_20170110160644117.jpg,77,64.7943377494812,female,female,131.50705660948006,happy
80_0_0_20170111211508161.jpg,80,75.11558532714844,male,male,110.9085807736119,sad
80_0_1_20170111181750520.jpg,80,45.84634304046631,male,male,870.6008638922212,happy
80_0_1_20170111205416943.jpg,80,76.72663927078247,male,male,1295.9987558182183,angry
80_0_1_20170111205504634.jpg,80,59.28610563278198,male,male,1823.6369608602836,neutral
80_0_2_20170111210646563.jpg,80,44.24370527267456,male,female,335.0402661833068,sad
80_1_4_20170110184132973.jpg,80,62.8364622592926,female,female,194.99376848699467,happy
82_0_2_20170111210110290.jpg,82,72.97459244728088,male,female,108.0749090041354,happy
85_0_0_20170111205512345.jpg,85,64.21557664871216,male,male,765.3928603915847,neutral
85_0_1_20170111211354288.jpg,85,69.66654062271118,male,male,1255.6894331136573,fear
85_1_0_20170110155147409.jpg,85,70.82495093345642,female,female,138.93432548594137,angry
85_1_0_20170110183700308.jpg,85,79.21417951583862,female,female,250.77569618239067,happy
85_1_0_20170110183711497.jpg,85,75.33642053604126,female,female,261.8393095288775,neutral
85_1_2_20170110175723033.jpg,85,59.27013158798218,female,male,299.383681679712,neutral
85_1_2_20170110181640900.jpg,85,63.45937252044678,female,female,206.99299508343393,neutral
85_1_3_20170110183506044.jpg,85,73.18720817565918,female,female,170.45441545195354,happy
86_0_2_20170111210346308.jpg,86,35.79217493534088,male,female,813.762143646818,sad
88_1_1_20170110183118502.jpg,88,59.9962592124939,female,female,296.0595569929428,fear
8_1_0_20170109202339392.jpg,8,23.81148934364319,female,female,254.58259535090474,neutral
8_1_0_20170109204836782.jpg,8,32.93352127075195,female,female,110.59468947663845,happy
8_1_2_20170109205424712.jpg,8,42.437249422073364,female,female,162.0189812546596,happy
8_1_4_20170109201742209.jpg,8,25.717070698738098,female,female,170.17737709869107,happy
90_0_0_20170111205428761.jpg,90,59.77659225463867,male,male,111.94230682506168,sad
90_0_0_20170111210338948.jpg,90,51.91633701324463,male,male,301.5878674266278,fear
90_0_0_20170111222149759.jpg,90,77.53496170043945,male,male,150.83927812484035,happy
90_0_1_20170111210246547.jpg,90,69.91430521011353,male,male,692.5436353459809,neutral
90_0_1_20170111210350530.jpg,90,46.673017740249634,male,female,1609.4668085921876,happy
90_0_2_20170110183643228.jpg,90,73.67019057273865,male,male,130.78957457002252,happy
90_0_2_20170111210212331.jpg,90,66.13708734512329,male,male,2736.4199955579243,happy
90_0_2_20170111210301275.jpg,90,44.12422180175781,male,female,1224.2775729873683,angry
90_0_3_20170111210252274.jpg,90,73.45098853111267,male,female,2292.9034556622937,happy
90_1_0_20170110182426286.jpg,90,61.12496852874756,female,female,115.6671533894114,happy
90_1_2_20170111221639268.jpg,90,53.79356145858765,female,male,519.4120819558739,neutral
93_1_0_20170110141221528.jpg,93,80.10491132736206,female,female,111.34320794382074,happy
96_1_2_20170110182504813.jpg,96,54.11417484283447,female,female,2900.4571779258404,happy
9_0_0_20170110215523228.jpg,9,23.947474360466003,male,male,103.59152288500627,neutral
9_0_1_20170110224349623.jpg,9,39.551106095314026,male,female,182.94404447398847,neutral
9_0_1_20170110225612237.jpg,9,42.76528060436249,male,female,143.91422395278641,happy
9_0_2_20170110215518068.jpg,9,10.978324711322784,male,female,186.03464126259496,neutral
